BTC_ADDRESS,CONTRIBUTION_AMOUNT,BLOCK_HASH,POLKADOT_ADDRESS
1GqRCw6DJRJwT3NLC816fw8oKsQGBjVse4,100000000,0576bbbb21a61eb5093ce07104c75741f46877b0c7568fa64e6ab8bc696b218b,13WN4FsM6q3ghuHhokfWUV4DSURQSM3WjAYVNrrRNoKv7dXS
1MKZ52bv64y919poyUXv6fe8Reb1HZCMSG,20000000,bfcd9007046de75c02ec31398d9f1645176a15d13c2f60e86262b93392ebc6b3,16fyKBP5EQchW833GD6AJi9xrkmSxXG7eJQr7ZSyRnTbUKGA
1PjpCSbNt1DzAPdnREoEHWPz5MgGAZbhLJ,65400000,3a32b7ad0c85a58cf8f3cfc9dfb83267d921fde251f24d5851c3fdccafa3fa6b,1Rk9ZaPPhmMbM6G4Ux2Z4L86Aw3bKQbPRGN3k7BdcdsBScK
1CbqHneqH7aJdRVLryPJignf9NdRAHDiqF,20000000,4e4bd354bf5b1a825651005742dbfbae4d1f2e9ac3efd81cf1f8826a2091aa60,12mKN61vrWRq2uUtuNWaWB2qM9sRXGk7VQFjRbBzGmB2wwbX
1H4j9XyZRSdJZz2WNED2hhacN9e9W4q8Fd,6200000,c999e88c63476e0e27599f903051f2cb7b7b671d12784c9f275764ceebe7ba29,15fbhcMvxg4upAEW9agxc6AzLoggpFfM5UDu551ah8VsRNPb
1H8AseSkoh82HZs49aWDv3yGoFh3ePnr4b,989950000,7f546b771da552aef2dae3926288c11c7fbbbb10f246805913825a51110f1531,1513SXVPKAmrEQMrXE4xPfXaevkhnU1fa6bLRQhBA292NNkb
1GdKdnezMxgdUGTqm2SkadJTAL9FXbct2z,8000000,a1e2c0396a810403c1ea727ab9bd750c74bd92e09d86415487a0b87220084ddf,15yj5sJYN1sUwEjUJCxyqaRNstxCmeX65N7vJ6KAxtDfHmBF
177pXSH5yowwuEtGPzGHJYctSndT5AuNKd,24760000,a27436cdb23e112246231d9c21bacb6bb6ffd9c684253665d82a16dbc5c39eea,141MveQMv1ss8GFzWC9m9ELaPU7tMdeZpF9o1gvkdGU3EmgY
14MW7t1sjyuNsJT7QRpqCKf9CiuqQNSiei,32000000,cdbdf19b17ad82e2ab520303f0dd80cf7ce1883856945edf63b45d80c3b70ee2,14fqeFo1EPzhmrpK7CSPf8m9k4rfZ8YVYd8V9wYdqc9ZMHwA
1F2gHfRJcTmqcQ23ioiPcGQtTrUU4wqVRm,60000000,6de674cc3ff721fbce852f9ec426ff6f3cd569845162e885d7a7fc84bc55fa10,1BcGbW1nWeTN5CXuLgmebZXnWR1PqprbETychT6AYKnNi8Q
1KgqMDVh4FgnF8LAnXBPhEzVCN9ZcYRdCs,51530000,7456d977d34f81e8869645c0b5d7987bc76d198d680d61588f29f5e7e2787b2d,1WbK3qvsZLKshdXZP4bhXUf7JTaFDmVXx1nmLtkUU62XtBf
1BnJTQei83YE8kBa2nexnUrg1DDCSFRHUw,20000000,d784036f71c01630a0128c8d1ea05fc2ad898715e7f5f70b4f557813f4eca831,12BXb1GhX4Fcsv45ZeNcYjV5jW664mDwr3cN5fCx2KVMQ4KX
1KmEsvR9QJ8w8PXjbwjft1DvYoqrBSUWn7,25839800,ab3f9dfa9d705943cb41717d49bfa7a9a3c0aaf3c28442e56e201bc458d40c72,1xnrbM1PU9XjW9iNxUkmJ3zDVqX9y8j2Wwx3YDe4jitGQ7B
1A3BR4GF3iPHs3b6wSL5Fc4zxjVd4Uek67,8753,9f50e2499180c05046059a8c04abc6b36d8900b57ba6bfcfbd2d366849d7faff,13YUrdxhEBfY3La8p7kXKDCnfw3sChoqoEXXcaaDXck75RnG
1sTmvkjYJFJdatYPxCTR5GrPH6Nq7j3FK,177998848,0edea5e39cb949faa18acad58031b32df88df17210fcdd7cdc00a14d418aae19,1U2UMbamysZCEpYxMdVi5JqaCfsBC6bbFYKaUWnLQ5wqfoo
1mgSgccPLy2GpaoGHj7byQ7whWZuJ6cth,100000000,4ffd8c61a92e594f60e389ae2db6a9f1d9136a0dfd7d52edb2c468e3e191f308,14HUkXCAzUXJikdpQj4oi31T8duTrp2R78RTjpST1DEskZw
1CJNMVFN8Z8PCcNEJHX5PGss89if3FcZC5,95728342,8b395013980b7e6e3de111f28e1da3a61f7322d852b47d56eed106ae61df1263,129LBt5T1eYtnGHbPYeiiMdmWfokCiiq7z6JBfjnYifiombz
14dADLVAQD4iXsm982FgbJsyZG9zr96kuZ,6600000,789fc2230d85cf355c6952b4f0a3588185f7adce401ad52b17496dd3bcb91b08,1uaxFhcHnPiJy9UiBBgtjUr6ZuurWECewQcevFB1rBGp83y
15PgZXRvxCP7LJVtMN3fPhti2mcW8ax4F8,132000000,4f5e7b240ce9a0d701077a135e8a0a979f6938ccb3c19b3d6f4ff842dfe4e310,15oWVsPXVHAiURsp76weKidgrCP9JLrRJ53vkKz2qBuePqZw
1AG9ruWo5BryRkas71fnQYo94nsqDNxBjL,191000000,2733d95c908c5230420a26ca0cbfed4305fd0e823c9556ab8b261a152bf7fe81,15SJn72M96nDbVKDByycQzBCGifE7G7rbJJyFwyZDKQmDTud
17gr55KSuKtFVaS8UDKyCFASFaTPzkNien,1570000,aa425e7b76f328ccc7d5f4a93e36f1bd12756f0b48a4ce550b3299e08a8424b2,12NHwMHQMo5JThprR2XbW2vQFFnfsvtbebShBCVH8cRbDM8P
18u8CrPwj7aXW8uagezgwCdPPPhK5niqon,1110023,e28f482bf670f005cb8925c46fa8479798e38562a7c6c4b1a97c6ae9c2df8130,1gVAeARH98pMuvSss5QHx3GyMhGddN8rUHnUsE1UMdX4CP5
125R7RTXSPB1vhqvK7B8r6rjgcUiNrF3ce,11508800,e58f8b239093596df3e5f1f4cd047b73c04c5609308a58688acf061b81bced2d,14mpWLK4tS6nDbmdg6PfkRVWvQvSYAJDFF3oum5B8bYLr2Sb
1A82DT8zE7tGwpJ8MGigzDemgVHTxHd6ey,76040000,67c11fee52e2b92b4cbdb61c644498b3afed6d168e15071fd16ab4840749dacf,12in7txJQBFYWuJCcuYsTFyxvavBsQPx2Z17VrfFSJYfpzPy
1Dg6QHfTZTM3nPK5vdsDfmk9JDjqZfrPRd,52000000,f9adc7f325fbb815b7993f813d08b05dc5d72bb3ece72f5b17fa01a1d60da136,143ofcU3piu7LzqdTqFLpjw3T6TD2LVu1VRbZVqHix61Kzwu
13U6Xbd85Dyoo6RYFgDPoPHCiYPAFjTPQG,653000000,76e325bd3035bc9d492f378bf79644ed227ac4004663afe174848615c41c3522,14bC1hoCjkorMX6Ztv2rdezfafvo5aMkAcKf2PG3ZT7sr8yd
1AfX26c4djBUSpkoFZ8TEKfQcivxduXtLE,40000000,688192d3a07885118b7ee57657efd66e3a25d0ff743e71576abdbaee2ad73712,12pSE6WRBKJitqMBHn3BFQpS1WcccMdpw1T3tdC4rEi5Dxds
1AcxuNgiHVZ1oLHCQEZdXTmUNRaLDCEKYG,13200000,bd1951e04fac800fd30d4aa5d6c2bd4c4dda1845df1162a55f3522ce4147a5dc,16CzjpseCEzHer2tHj5hET4mpTPq1vHDbip2DM6qSDvUqRhD
12Nu8SeebhESz8KW7JDCwNGuMSz7Txcgt3,10000000,4c208f5be73c50516257d4952cbe1a7474bb445c62228da321d967cf646bf3ce,14mKuRYfuNpdyvHRqWQqSLBRy9KVnkQQ2gXEhcf5MwbTUyt6
1KegyQ29pzL6VZw6svxdWuzCTmsmAwpSuJ,5000000,7a548138e89287882bbf1a5babd778d200b4dfd51d100f8f1ce7f444fea4ea86,148wFnBGJ4T6zgWmcAXYdinFTRUKWVQBttzev6CBRV4H7Dak
1H7zzrPAXfZJvf4nUmmU5bSYnBz2KNMEpY,29050000,31c164273525658d4a55cd55d4e57637a164e6f1d5ae58e3d12714da05380fa6,1jf2WHSDm852znnCqrSD7djyQ7jpjwtNgvvnyVTMHrgtEac
14RmK1Wg2TxNGT86D17PYe9u6JHGunD7oj,50000,63237d243261338bc2d714b669caa500792ce638dab6a6ffc324f74363441675,15BF5Dm9sYrC6wh2FwuiJmAeWZyF636x6W7iLt8C2YxxDMDT
17xgCxdnioDn5qXnUmwkLJ1rFDeEft38Wk,18000000,0745f09bc93f6c34341de982ad13b728f2ed1627c71903ec677d78d4378930ac,16VGdKTagbiVKVC3jAoqshmAPLCBR89fTdU7fonLsJkYovvM
19k7d6abGCYHdQMSLeVbo1yYKjdL7iLMXY,3598412,c3cb4fc88ebd1804a9dc438a138350ed227c7c24560cab1435b69c6934a4bf34,15zMrY8sGA1BZpVv7Z4WgGUbjHnidSp1v2BuJtzhZdnv5sxi
16KLfptbqLjrjTBvA9tYb52AUrjnq3M7Av,53017136,8bd69d2290bd99f87b3cb6130c27c950792fce66b5c8b3ca975b2f21ef3879de,1ZXh8YPuBqUw8nthjrFDzjdMBKdQvXARNfoiq6jt1RoK4MU
17PtDdSMp533fDoNCYZs32mYLcVVnQQtdE,1000000000,338b8f768dacf601ed5bb9c92f3865fee76e504e437736577c64240507249224,14aoAhoNiEbUqGcTVNMA7BCHWsYDXiAXythvkY3LkiprLKyk
1EykpbDMqWPAn85EebG1D4CJUXaLbRSj84,30080000,04fcb103c7760b4a8d194bc89ad105e85c36e4631ab591a4e43a728941f71281,1hLoH2tKxQMkspJCXQu2N9cK4QtiVFuPQgLv2mFvAbf3hK2
1LZut5mqeDDX7FRSQa5cCgPHaJuWhocUqp,53305700,acbed95ceebbe7a6f2f2cce1e7626a5fa8d60e64d74a36dc65aadfcac4a944fa,16UYgMXRP8pkgxQQ3sxxG7QaJuVR3kSPAo53BKH33LuggCwn
1M4LS3jK6FEYbPgeV6figm72BLvbVek6iM,9960000,83f49d1b80a560167c5af13141bbd89b32044c3404776b7f003b1affdbc7d959,14FwFg6zEDYHpZ9jGJbDnx7bHBw64PFCkTGmzPPyG3cqudKR
1738hbCmPW5qpfdmqrRxjTj8btfPsr3Rsz,99530000,506d56ca82b6534ebb910dfd10ffe61ac3c5c6a0bd7fa4f38765e533748ad35b,164kVgwgjxD1hmNYbVepxnauPdWKCa6brkCSHPMdtCBU2pDj
1BFd45d3LAqtaFpeQtSb2KZjrYoviAjJfs,50900000,90ced4a6a4afebc0c5143db76d46dd59221b74d7a532ed9ad55b296f4d6f68c0,123nV1NeMpEwZsneXdhX6JdMJZcyehJ8xkUYeDDfEderx7Ua
1FgPmcEiuzpk3psk4enBGkXS3KUAiAd1Wu,30000000,0b2e9ad7306fbb897b04285cd8cfb464d3a72c00fec1c4c4cb8bae43afa6d5cd,138vpvFZb14Si5xVvLYDyDKLkCcC85Pgae8Nru5ABiHxffMb
1N1NPnhk5JDZTcMiuGtiidDp61GNdUkBo7,101164000,38830e4667a32601ee014c945de14c20dd317f100222343aa81a6996a010f129,1Qt5JN1XCSixm3itY6q2ETN8Lnc4sfQWAXUod58jdQd7Z25
1KLA5jrF526d2SwTDLRV4M4K89qw4wFNnY,81000000,acee8ed0bff8cb4726278b2fed97e8a89aed64fd3dc382468a28372caf7d1aeb,1R1Lc1ThycxpNss1zgq1cNHYXDf672gy3VknzmaLnrC4UVm
16TGoBjiSXdP4EoAwtZASwvLU21NMW7Ech,165000000,54364c0d2ed117a49e58e1d4fa3d4dd6c3f562f0ed1233cf54ee8340c90de411,15MU3hsZDPe7KmPkfhWDgKaFnTbGQ8ddTHzQqYHhVmJwWVWW
18rf4wCWdZxvZTZ4wUeEo6eBGLtPr8Gay8,2800000,6fa5f8d7f1f310b3cb80f29f56c45dd59ecf5a75850c1577c6d8b556f53aa4bf,12KX9ULzaHeLQ4FTN3W8P2NfveMDyppezmenBFci4sfePtFT
1dzjEhVdc6NUxkPpXSgz3AXSweR5AYvdW,131000000,caee3bef2b099dcd3e0a8191b9edbe718419da8e8c5b8f7bb06dbbfc257f9200,133yK7vU4p24bGSnqyMTinY4Kfo8uHfgubhPFqEB82XxgC8N
1MsJBfGfD4zEvtjb5QfaXwzgoGk6Jg8G78,200000000,dd29d4524d74e766c88727801d5ae050a7d24339ba9283cafb060f961046ae48,13RBWZEkU9Fd47ipNDa8kDoxgfacpoC9P5B4CA86ixa3VkqV
18wZTfVggG88PyqSaqNjcTu7pGcZiXdWgF,30030100,70e7d7383ae1a3b72fea243112a28c285417650f9033dfe46ad0fb0944c3e67e,16DLhfbW4kgAGLSnrA4sgtGDTQrznqKVi8VCgGFbmAXzyKgM
14zbXYvk8p57UKhowJtRDPf6y1puD9EQ34,5250000,828ea816498f7b99a257881574af515d2b65b666b3aab3c1fb54bb7240fae790,15w2aAwoWfNXepfd8ib5wkgYx3QuzDCqnu9FGRBzAmcEymf6
1QKMiSLZCFb6WLp59Ko5HuCScwq2QyeUof,2000000,95751c33d2616a1d8a92940252abeca7f47ad930dddd46e64861149ed2995c98,13rxVMGXmzwjCuwKnvCqge516xB8aLDLBEijc4j3yRiRYvQ7
18dCE6vEsugFMdejVLBSMwehFGSfRuPeWv,14000000000,1527ef5225d2c01d293b20f021adb9b38efd38489cd91dc0db369943e22e90a8,16hVXUmyuf3EXAJfY5V9NQoMAD8txQP5KGZ4p1q8aJWWopLn
17SaDMDuKmZpSVUvbeareXA4W6WbpFV1cH,4700000,01db34ec0b44c500c82aab66735b1275cd0c155dd4577a43b2bdf9aa3da96f68,123pmcZQDsQEeK1xWBhNYbg3TYroQ93xL5NRd8GK4A44Mx2L
121kMFDJ189HGfR1iA9GbejooVmdjiRyc1,25000000,864800753a9624d782d44f17c85abd69387bbc9f76626f79753b812e926c8f2b,16m1eeeQWkGen1WCrWUJUDj7pPqFDThtU6N8Z9YDShdihWV2
1Ck2fjLx6eTQMgjmAQns6cTwiZiKkP62iY,28000000,59574b45a377fe285918a361da0d33d60642680220d507af79fb10cff186cd7c,1sc14Fs5BmjdeYKVATovyXJ3NysojyWzdPmRcZHqUJ3r9jr
1DsWrTPXijDVNkGJRvVuXni7cCzT5TqCW,2700000,a3757910050fd5c0f333a8e73c18be426816eac0dc880f9f650f1d0c1d219a9b,12uSCrY8enmTmRh4KvdxTpnv8qpfvRdjKWutCtvSSa3XDUwQ
12e6usznaGo1Uq5ZfP2scBahAi51s4dWrQ,620000000,743efb662f9d76aefc6848a542dd3d951ae91ae22a629e8c0975c702d023bae8,13JnA2mzqcBA2soMTLix3NYR25hDCkoCvMniTc9rRRRHt7dH
1EfBn6um3Rbfo1PZ72pkPtuogRmhmHr5L3,135000000,790a38fa8ba0a2a220f7a91cb5d5f446c5667f313d8c11175b209722b92d4a95,15dmcrSxy1Hi44A2iJQ6gqtVo3ZyFXqGM4PapaJEAxqcX6iZ
1A9ymPnFx9VfZERWnPkBQnWPoarSUiBuJa,3072130,bb0d098acec25df3752fb2925fa0ee0f9b5712c96db0422acbd03e6ee877cd7e,15dgRFFbH5RostnyCs6FmKir1LaKcWwjjgRJjUdMH4ymA7gL
18yzGTvgEgcy8TwuDsHEj81FQvQhkbaGCf,200000000,ca5a87a4a91950832e78c2d4d1bc9b1c03f2db4d02954dd2c25f34c15d51125d,1vb9N2Qk8VNdu948wnqWwVV9P59piTCkyttjbUpca2BmNir
1Jhb2EYo2bvrHuARTU28wGtfMBrbSa6Hhy,131000000,ba3d5e0b2b6e3ed925e5dca97978bf45517649f43a8d7167951e4a0ebf1d0b0a,14gZ9werpP74VAi39iQBpRhEHngvEYnpqNPSmBTt7tVDMMEV
1DkneH7XhQC3eyF8JMiL6HGk4hfUCFTeC9,20000000,2fca24a1653fe3c461e3f41d91ced0811eb90fda2b4588e231d3c48c0ba8663d,15iZ8uTQDLwQiegqUoVTwxGX8BRz5L6tb28ngAqZTmQazT6k
1J3opDeHWexwd3GvExx8BSvsszhRJEYsC7,300000000,cb0e9508db1e91b55c36baee8a67f6103e4609fe4cb70bae1f5247eb06ccfceb,12ZQPk5XGzh2WreF6tFu9d9DbWpp2V7TnA5kWPB3yZjHVz15
1APeXs8yWTncMQrFgdCspJEYoZXjiTJzPN,300000000,7f906488ea39d1637669f8c5b9c18c836fd90dd66eaa8d2e34855cf5e403f7e7,15GmFm3y1e3iTpQYZsHmhHjsuNEnKmetbo7DK28w8xPGQmos
16ryrp9b6EP7BFC6S29EgzeUkvj5f7fSDn,1828443,1c94d2cbe61253322da3f24189f1c438a639556f8a6a274ac869324f771945d1,12LM1w5LbtJoTEySHigQX78gdYFHKBVFyX24nDPYXSUkLE4n
14SiBMehMqo5pYXpErKJ2pLbhDEkqtgBT4,3959806,d77d4d0d029727281fe8f6c12f5bec350d45dd9b5eaa4cba391d4eb881b83b3d,14aep7rVKSxNgMgbdBCsQCKGC1W79Evfbp9pbXdx6UsAFkkf
12Qru9Am8QTZnTwWJJ2ChTf9tt2AMgEWnB,8975021,dd4b1127528a2ff0ddfcc6d1194de844054b5d7eb9a8cec7b4819d01764c6673,129oR7odVV2PYMb8YC2FF6f2SfXoLPEz32ZSx5cQ6TJJYBMc
13XSjaK1f4YxezerLQVoA24Jf9pjHJVdci,25480000,c760f20b5599ca920a406a793a0665e51154657e8c6208a432dfbb93de1235e1,1TXbMzcR5q1d3ZFjFxqDyXHGAArzbB22XBo47d2ZZUAbrik
1AEtJorYCJc37SbvjvUpMz1PSK3hpKYVjA,21350982,bce00f157f543357ebd9a62f7c974aa46aea984f61e257f5eba9ef51d448cae0,1NfLVdqp7qEMnybsBwbJ9pT1cm8wrrNgwaBAUD36wKbKwbG
1Fq6CdDSfuiJvqC6TWKBXtVRzvRMHuSwn8,179800000,a04bbd26d313d68dc6d1fab4f56a360bed0c3b8a7bc3c4e9bb6f521d35fef6cb,14NGUTHPtUvjbJttSF4qYmX8mUKk75UweWsL3GZyHw4ue2pv
18w5UeQVPnDXrd6we2538XYv9QLfcr7CL7,130800000,e504e4fea9d6da3af985e8cb6bbd0083d4ce0dcfe433e242d6f23bfe16f1b89f,14jDq4MN6cjet2faFAVao3fwLZvKmFM5Mfyq1bWeMwCW1GSv
1PaBpEiANR1ZhMJhqhL72boXtBoTTrzk41,20000000,4e62476436a12512fdad3e8bdb2c43282202d1f786e3af7c8ada408cb354fe39,13BDYisHaQUxr82rUX3rMbvE5jfjm5QxAYbxt4WXVfwBG4gq
15KS5KXs6kHgqSLEvP4dPYq9ufUEvU4Fuc,250000000,b864709549ebd82daa53f1598008a728b3c115b89314c09071cd0af35bc7c02d,13wfT2ivFQxAGcK3WSMjvYP9EZ47j23QPpgb294rqmCBqTFf
1FekmiyKVhRasQQ7Pnqxq2G1LbNtHPrBX9,10269200,7713521f8b5cfa7ef1375564ad75e5d1fea943446adafdbc117bd5ead9c49bdb,15aTUbzdwzmcp647uAmM7TKu1bLV8iqubFY95yVakWZqBy8W
14DeM7JarTk3eFwhLbYE2KArpEv1rQ5jS9,940000000,e7ddffa328d4d4a3815a9b77caca00c91fc1bd592bbfba1fa67e5cfa6c833fc0,14ScdHnk4V8edZQUai3BCGrHQiQZx3JhBEiRAYzmYUEWqGxt
17JvttVhiXcxbxThMyhRAFqr2RVhYjLyd5,30000000,639053573901bfa7fe63192dc732b16d3941e71b98afdd47202f2324b2c09e2d,16iUu6eTjxLw26zprX8nFZFqARjed8Yr4jeyC1jTvWcFfJ7L
1NHtygEzEToKRrGBpr5Bjv3BoBPxcRD7mn,13078000,9e2b124704315d63538877767f6894af8bb24e5c31640e46227265c7917845eb,16JTE8s9mgaxNepVK5j981Y3RGVgSU8ifUck4gko5Kb2HYWi
1GyC6ZxtfZotVKyRcT8MFsLA8PXqx4eC78,40000000,29d31f697697dfb2d3e1edb0113fcaea7da000e244b1295922731a82118eae35,15BGr5qb7cYqubEGHepkkmgnS3hyUMZimAKHNe19SjXWKWZo
18XgXwmKcNtamjgERRjrFJHgY2zBcNvjiY,49950000,c76626b734becb0e03afcd9c16782c44f97e335e63d193dd44a448aa167e1b5d,13zLCfnA8kqShQrojhDQDT8EeRai17vVPW4W8442KKQ4HcjB
14iJ3uLF8k9aknc1ucoNfjg3nZe7UVxKVf,39948820,7bf7f2f3eeaed69e964cc10b5448c3c6f97befed85e2e7f72a444c86e7d826fc,13zud2x84bUaUFNUYcGSDozqBJNTp1usqBN7Nn6THFHPDztC
16EVmpsDd2pHdbzGrv81njw5iB8EdniFMk,2864143,da16d9c1353df30147ee1476e1dc12c5876b5913e6e7a1ecd08a8976225dfec1,163Ep4hjGKxHcW4Vqpstao49aQfwatYLfNJhco4s5R9DSnu5
1ND9D68VNeQvkZS1bsDRc3YY71SpE6G44s,10000000,b3439ad708e35d8ba2f35e39848947db3d69a7b69eedabd9fa79350ac7b9d969,13jVRT3kFRxxR9S7k7HxQRQLSGjm7wxZvSyEgibdhucanUyX
15MkHswdgmbLsLA6mXTUsvowwmLSATSdt2,21047396,75da43a4b428bf996b5e2e55db1149ca722010d45bbc72d70b0e1a15e37a3b21,16d4WjQkPi7f9t5gYv9DQWZVSJZYNjeavNvnnrnUJqDBccpo
1QDnMEZdwCNvZD6QMDYKpbJ7Dc5h7Ud6r4,1569356,61493a223fee939564b12dbafe0f722dcac5f58c6697cb6ef40687ec2637811b,13ihmE4gnXmT9tCLoF8YEYE1YCY3S93iuNwJ16FN6DKCVc9g
13VDFLefhSh3DLUYps2UbkEc6rfzVvaemp,27100000,47e0f2f1d3754cd872646bdf1e7b6036ef796b3c9cf9428ef2b3fc1e6740bcf4,13zvvtghEjreGBJcWDvHDbwUJ7nb2CfRawg9Js3ct3Ld6Qw7
1GBY8UgUZRxXdhnkBMjCWApqwiME6ujp5y,34366050,2758cd74e7a0153b018acd56a3ec4b6bacc3c9b2e11f2e73437d278403bf9176,12bN5UfYD2fFJ1c8TJ8PUdLc2MTQPwEHAubMGB7sM3txysfn
1JmMsBkBsjcgiP9C7yGyNiEpVWXnRmTkkB,10204226,04973fb7c2fc1a25ca4bbc72abf45151d9d11119217504f72ed27a8d14ee8fc4,12NFvDmixwYc3cPN7F7b6bd5hq9RbqrVzxooHaDgumLKJyF6
1ASxMvo5ZCSxB2foRK2Yk8yKKZgawA78x1,20000000,9cb97bc48b8ac5faf2e360cb9e009b9ac70211763dbf2df8354b31598f28edc9,13mAjFVjFDpfa42k2dLdSnUyrSzK8vAySsoudnxX2EKVtfaq
1J9dX4SH3EoNF3EMKms1mWFNLEH4ePedYB,12100000,0fc137a42260e9fc381ba27b9f5c00173aea9e10117c7d245b12c0b03b1cf9ef,13pJJT31DLnXH7aAWQ4a7a1NWdmsKGpypPsxq2RzourqDoem
1LqeQG7WLJxzmMVPkwZeKxjUB8Qr8U9L7n,62790000,63aa5c5e11f33d02d5dc99fa7021a770dafb1c9f40547caa64edb655423cef40,15kvAfbQGGg4wLKh8RpaWVqfqYaK1Vg7hdtshCckYpUzZ77J
15Lhczk8yTjk1vdMWru2iDSReBPtNNHxvi,100000000,2f43c45bb8c4431494bf53c74f41ee24638c6d3088472e73b321d676e6c832f5,13ioMPYm3Jk7x2mimrb9HqM3jJiLKfGQcbj4uJtp1kZ6CY3w
19onBDYzGer4LCz4UvpRkyJDyapMC8SXPp,6500500,92c08696cb81bc5494fe8db7dbfe767e22b9ec59f88582a03fb88728d4c0d949,162QWHQ5CBL4gv7VsEmuyaVUdo91MS2eWnyEKYEL8sEgQ7PJ
1BMyhEys3FfK7AARQbr84f5sLZxXGycEst,50000000,761b922dcfd741bd9c145dc5c7827398f9f0061bb6c00eaaba42b24f13fc6482,12jLVGFps35S9WczN4ZH2kkiXcWRXC2D4hgdDfAumKmDbnta
1PF2MxspH7H6pQpGdurRHkenmGovCMfNsu,2700000,24b36c2fb5f58c28a8e3d512e4883ca2b1671b5ff8d5a08ac60f2d611f8c5473,15oBRRZdoVttQ6PTugFUyMEWwN3tCoxTZSXDL3JMzYrjSHge
1PYD8GnhYSnC5tXEVVRvPW9ygDf7zT1RuG,200000000,3ab69f7f276a6cabb2906157873730c8df22fa89013a4dafc2e30630013ed512,1293KQBC5qdNNUCynA7VeSerf13Bgq3woQGCAv4bohRcLv2h
1GPHsvdHJ9vE3NcP6TaVReVc4DqHKoBieu,2660000,0b89d79eb29766b2a5d37ba1706926c23f5b23fa174c26f15439875b212cd90b,12jTNmJ2DYU6LSHawsmxBtLfVP6UZ67gHAdYXe3xKQow8E3g
1Q42cwSu5RYny4J69NADr8Jz79TQkpG5BT,1961700,de0a231c4d716f0ba77358a448eaedf575c9a07058b352e059b3e6fb1a501da8,14QvXHawxG6uxtGwfzh6Kw65up83eRjEv1uqazFs6cQ6zvrh
1EyJFPmdef7sh8TEAQHsvmhhtZepwJyNQG,26500000,93834f83a2386f488f503fc9c59aaf6e6cdd29f886839b2f4fad0bf7608603a2,13Z6uC3dcuPdsbtFxdCksmfzMXwzowRrcqEPhZrWLvd4w52n
1CDzNiWcXcYdi8cB47xcXF6docz7mHGNbe,4100000,3f899c5520f513894eec3d511e8d164942aa48bf5ce179b47b2cad04b9242e02,16FZzFNZ6n2CQevuPBWN3VtnR4cdR9KXsTUjcCHjvFpzALtr
1QAxjKYMy36jTARLTEuJGMWSFgCRUMS42J,14000000,cb164b0651d5707a6c703bb625171c1ec6fddf3addd3617a9ec146b00717a102,1bDrfzhrjBRGKZJGkij5oJaNULfPkBWFBQCYTmFkYfhMVh5
1EfHJSfMVbvoLL6MifTspPW3P65R1wDs3q,575500000,34007f26750d068bd42d766b0b9d042e203d771a5ddbc555ef5b68dc22840e85,14GvFJE8hqLyQFXkiEvGkTVtbTRGMU4wRC6jNHHKXykPnLA1
1BjfDPgcrFdzGocscmRT2YHMuE7aJgdNrb,10000000,0199ebdc9cae5fbe304e9956fa7f4d2cb7169b890021f190c50d2f3a61a38951,15AkdeTLQynuk7DB6CkEBqGqJYTsw1G9ei9sGEcejy4vZoUr
159Sa47JMTZtCf7aC5SkjNBvQ4ZJZeNUoy,2800000,08064259e1c4a284935133403c5726a684e42436e18a54e70f699e5ab12f63b2,1HKtYoMcQ5wvzzyxgkG4vYbkrm4V8kFPuFkPNcLrXMcVCCC
1Ew4nYEn4QQnraBXkD33jNG3ZHYnqNG3Ry,4700000,0a657f88cf0fe324bfdab99fc7968cb30cb52147390b15b9fe2c7d67ea744591,16YDj6RpZuerqhkBsMG1ZDeHRvfhMMUoWzbsukWkAtjoDGrS
1CMcBgiSjYyNGuaSjzdKWPgRbsL1HvY3yu,15092762,ea65fd5933391b7adf9e870c5dc05c14ad87e6d2a602203fd8c214681ac3359a,1dsviJs5oHPTZQ8wY866UbpuinV3q5qASGjPi7Hra3pUhEU
15KThhJtkp7X24o99sViEQ9o2Way4FR4Wh,299979840,fb5f336ba5b5ddc9cd9e7a3746e81853c1f3e0b59ca6396a9b9d95743afd4efe,13txZymQkhdw2SYjqZSBXEuj6xPV4nFCZiTiQWRUje1jimrd
1HsneRpDiMFQFexVsL3km7ygkDLiMcDJWk,1930000,578ff44740117a90b0c8774b5430dcc4f53d038bec6f23804ea7fd212a87c9d5,12rwQRSYSByUfJg25RBzELAsFer7tExZv5MNbiBaPpJxJWgM
13wEEF2RLGQXxpzDFPEew24E3i2Qacx7jv,188000000,4ee1218ffb7d1fbb5b344dbfd07d4cff139c58c7057e0331fd3db43c403ecd62,15cmZsVN8RifFwC2AZJfhymrPG8zJxA5DyYLfEF3r1aL2gJ7
1AMF39HCSPwDsgwLKf4PZZHJ5UoxSgsn9Y,13400000,548cd993a5591fee9a5d14eeecdbeef49811599f6d47a1d215e71cfe6c8cc823,14fb9Q5hcv7hXVv2vZgHCdv69TGwsJSdC12fKLmMnRfRcaqQ
1FNcEUaYnwjxD7zu3LEXTUqw5cPJLRPudn,5200000,3bdd3b1300e855fe9051614f0b65dcd413dcad7c5c62d4dd459bdf4e3d475ca1,14BSkQYspKSQqkqGLNV4ZNc3NSqDKhQA3YztYtGXLm4c2pbp
